   0.361498178E+01 -0.114761712E-01  0.765000000E+00  0.157265591E-11  0.114761905E-05 -0.215627696E+00  0.214948349E-02  0.976473285E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.775000000E+00  0.157842905E-11  0.114761905E-05 -0.216022769E+00  0.215342177E-02  0.976385951E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.785000000E+00  0.158419082E-11  0.114761905E-05 -0.216419257E+00  0.215737416E-02  0.976298136E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.795000000E+00  0.159004628E-11  0.114761905E-05 -0.216817167E+00  0.216134072E-02  0.976209836E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.805000000E+00  0.159590505E-11  0.114761905E-05 -0.217216507E+00  0.216532154E-02  0.976121048E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.815000000E+00  0.160181547E-11  0.114761905E-05 -0.217617284E+00  0.216931668E-02  0.976031768E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.825000000E+00  0.160770344E-11  0.114761905E-05 -0.218019505E+00  0.217332622E-02  0.975941992E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.835000000E+00  0.161367214E-11  0.114761905E-05 -0.218423179E+00  0.217735024E-02  0.975851717E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.845000000E+00  0.161967271E-11  0.114761905E-05 -0.218828313E+00  0.218138882E-02  0.975760940E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.855000000E+00  0.162569710E-11  0.114761905E-05 -0.219234914E+00  0.218544202E-02  0.975669655E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.865000000E+00  0.161655535E-11  0.114761905E-05 -0.219642991E+00  0.218950993E-02  0.975577861E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.875000000E+00  0.146848153E-11  0.114761905E-05 -0.220052551E+00  0.219359263E-02  0.975485552E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.885000000E+00  0.113779250E-11  0.114761905E-05 -0.220463603E+00  0.219769020E-02  0.975392726E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.895000000E+00  0.758603789E-12  0.114761905E-05 -0.220876153E+00  0.220180270E-02  0.975299378E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.905000000E+00  0.398018015E-12  0.114761905E-05 -0.221290210E+00  0.220593023E-02  0.975205505E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.915000000E+00  0.102545100E-12  0.114761905E-05 -0.221705783E+00  0.221007287E-02  0.975111102E+00  0.361500000E+01 -0.317460317E-02
   0.361498178E+01 -0.114761712E-01  0.925000000E+00  0.833292875E-15  0.114761905E-05 -0.222122879E+00  0.221423068E-02  0.975016166E+00  0.361500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.505000000E+00  0.617928558E-14  0.115079365E-05 -0.207540407E+00  0.205672327E-02  0.978224284E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.515000000E+00  0.134750442E-12  0.115079365E-05 -0.207903873E+00  0.206032521E-02  0.978147093E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.525000000E+00  0.407019208E-12  0.115079365E-05 -0.208268585E+00  0.206393950E-02  0.978069495E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.535000000E+00  0.701103299E-12  0.115079365E-05 -0.208634549E+00  0.206756620E-02  0.977991488E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.545000000E+00  0.102512452E-11  0.115079365E-05 -0.209001772E+00  0.207120538E-02  0.977913068E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.555000000E+00  0.130786777E-11  0.115079365E-05 -0.209370261E+00  0.207485710E-02  0.977834234E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.565000000E+00  0.144974258E-11  0.115079365E-05 -0.209740022E+00  0.207852142E-02  0.977754981E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.575000000E+00  0.147163858E-11  0.115079365E-05 -0.210111060E+00  0.208219841E-02  0.977675307E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.585000000E+00  0.147685985E-11  0.115079365E-05 -0.210483383E+00  0.208588813E-02  0.977595210E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.595000000E+00  0.148211598E-11  0.115079365E-05 -0.210856998E+00  0.208959064E-02  0.977514685E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.605000000E+00  0.148741121E-11  0.115079365E-05 -0.211231910E+00  0.209330602E-02  0.977433731E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.615000000E+00  0.149270408E-11  0.115079365E-05 -0.211608126E+00  0.209703431E-02  0.977352344E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.625000000E+00  0.149801926E-11  0.115079365E-05 -0.211985653E+00  0.210077561E-02  0.977270520E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.635000000E+00  0.150339677E-11  0.115079365E-05 -0.212364498E+00  0.210452995E-02  0.977188258E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.645000000E+00  0.150878459E-11  0.115079365E-05 -0.212744667E+00  0.210829743E-02  0.977105553E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.655000000E+00  0.151421175E-11  0.115079365E-05 -0.213126167E+00  0.211207809E-02  0.977022403E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.665000000E+00  0.151965528E-11  0.115079365E-05 -0.213509006E+00  0.211587202E-02  0.976938804E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.675000000E+00  0.152510838E-11  0.115079365E-05 -0.213893189E+00  0.211967927E-02  0.976854754E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.685000000E+00  0.153063047E-11  0.115079365E-05 -0.214278724E+00  0.212349991E-02  0.976770249E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.695000000E+00  0.153613723E-11  0.115079365E-05 -0.214665617E+00  0.212733402E-02  0.976685286E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.705000000E+00  0.154172254E-11  0.115079365E-05 -0.215053877E+00  0.213118167E-02  0.976599861E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.715000000E+00  0.154731950E-11  0.115079365E-05 -0.215443509E+00  0.213504292E-02  0.976513971E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.725000000E+00  0.155296398E-11  0.115079365E-05 -0.215834521E+00  0.213891785E-02  0.976427614E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.735000000E+00  0.155857818E-11  0.115079365E-05 -0.216226920E+00  0.214280652E-02  0.976340785E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.745000000E+00  0.156425476E-11  0.115079365E-05 -0.216620713E+00  0.214670900E-02  0.976253481E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.755000000E+00  0.156995124E-11  0.115079365E-05 -0.217015908E+00  0.215062538E-02  0.976165698E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.765000000E+00  0.157570572E-11  0.115079365E-05 -0.217412511E+00  0.215455571E-02  0.976077434E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.775000000E+00  0.158149098E-11  0.115079365E-05 -0.217810531E+00  0.215850008E-02  0.975988685E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.785000000E+00  0.158727859E-11  0.115079365E-05 -0.218209974E+00  0.216245856E-02  0.975899447E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.795000000E+00  0.159314135E-11  0.115079365E-05 -0.218610848E+00  0.216643122E-02  0.975809717E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.805000000E+00  0.159899703E-11  0.115079365E-05 -0.219013160E+00  0.217041813E-02  0.975719491E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.815000000E+00  0.160408331E-11  0.115079365E-05 -0.219416919E+00  0.217441937E-02  0.975628765E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.825000000E+00  0.155606435E-11  0.115079365E-05 -0.219822131E+00  0.217843502E-02  0.975537537E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.835000000E+00  0.133772041E-11  0.115079365E-05 -0.220228804E+00  0.218246515E-02  0.975445801E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.845000000E+00  0.974507958E-12  0.115079365E-05 -0.220636946E+00  0.218650983E-02  0.975353555E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.855000000E+00  0.606758510E-12  0.115079365E-05 -0.221046565E+00  0.219056915E-02  0.975260795E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.865000000E+00  0.250618920E-12  0.115079365E-05 -0.221457668E+00  0.219464318E-02  0.975167516E+00  0.362500000E+01 -0.317460317E-02
   0.362498173E+01 -0.115079172E-01  0.875000000E+00  0.321434043E-13  0.115079365E-05 -0.221870264E+00  0.219873200E-02  0.975073716E+00  0.362500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.455000000E+00  0.707901172E-15  0.115396825E-05 -0.207437356E+00  0.204377317E-02  0.978246168E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.465000000E+00  0.777742151E-13  0.115396825E-05 -0.207797363E+00  0.204732013E-02  0.978169752E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.475000000E+00  0.301559284E-12  0.115396825E-05 -0.208158594E+00  0.205087914E-02  0.978092937E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.485000000E+00  0.609888625E-12  0.115396825E-05 -0.208521053E+00  0.205445027E-02  0.978015720E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.495000000E+00  0.910214574E-12  0.115396825E-05 -0.208884749E+00  0.205803358E-02  0.977938099E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.505000000E+00  0.121560607E-11  0.115396825E-05 -0.209249686E+00  0.206162912E-02  0.977860071E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.515000000E+00  0.140465106E-11  0.115396825E-05 -0.209615871E+00  0.206523695E-02  0.977781633E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.525000000E+00  0.144843431E-11  0.115396825E-05 -0.209983311E+00  0.206885714E-02  0.977702781E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.535000000E+00  0.145394621E-11  0.115396825E-05 -0.210352011E+00  0.207248975E-02  0.977623515E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.545000000E+00  0.145903059E-11  0.115396825E-05 -0.210721978E+00  0.207613485E-02  0.977543829E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.555000000E+00  0.146421666E-11  0.115396825E-05 -0.211093218E+00  0.207979249E-02  0.977463722E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.565000000E+00  0.146937944E-11  0.115396825E-05 -0.211465739E+00  0.208346274E-02  0.977383190E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.575000000E+00  0.147458078E-11  0.115396825E-05 -0.211839545E+00  0.208714566E-02  0.977302231E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.585000000E+00  0.147983026E-11  0.115396825E-05 -0.212214644E+00  0.209084131E-02  0.977220842E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.595000000E+00  0.148506149E-11  0.115396825E-05 -0.212591042E+00  0.209454977E-02  0.977139019E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.605000000E+00  0.149033264E-11  0.115396825E-05 -0.212968746E+00  0.209827109E-02  0.977056759E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.615000000E+00  0.149567559E-11  0.115396825E-05 -0.213347762E+00  0.210200534E-02  0.976974060E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.625000000E+00  0.150101036E-11  0.115396825E-05 -0.213728098E+00  0.210575259E-02  0.976890918E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.635000000E+00  0.150636783E-11  0.115396825E-05 -0.214109759E+00  0.210951290E-02  0.976807331E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.645000000E+00  0.151174907E-11  0.115396825E-05 -0.214492753E+00  0.211328635E-02  0.976723294E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.655000000E+00  0.151718512E-11  0.115396825E-05 -0.214877086E+00  0.211707298E-02  0.976638805E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.665000000E+00  0.152262459E-11  0.115396825E-05 -0.215262766E+00  0.212087289E-02  0.976553861E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.675000000E+00  0.152814297E-11  0.115396825E-05 -0.215649799E+00  0.212468612E-02  0.976468458E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.685000000E+00  0.153362157E-11  0.115396825E-05 -0.216038192E+00  0.212851276E-02  0.976382594E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.695000000E+00  0.153917875E-11  0.115396825E-05 -0.216427952E+00  0.213235286E-02  0.976296264E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.705000000E+00  0.154471858E-11  0.115396825E-05 -0.216819086E+00  0.213620650E-02  0.976209466E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.715000000E+00  0.155031360E-11  0.115396825E-05 -0.217211601E+00  0.214007376E-02  0.976122195E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.725000000E+00  0.155592604E-11  0.115396825E-05 -0.217605505E+00  0.214395469E-02  0.976034450E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.735000000E+00  0.156159932E-11  0.115396825E-05 -0.218000805E+00  0.214784937E-02  0.975946226E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.745000000E+00  0.156728504E-11  0.115396825E-05 -0.218397507E+00  0.215175787E-02  0.975857520E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.755000000E+00  0.157298028E-11  0.115396825E-05 -0.218795619E+00  0.215568026E-02  0.975768328E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.765000000E+00  0.157879939E-11  0.115396825E-05 -0.219195148E+00  0.215961662E-02  0.975678647E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.775000000E+00  0.157695310E-11  0.115396825E-05 -0.219596103E+00  0.216356702E-02  0.975588474E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.785000000E+00  0.146989305E-11  0.115396825E-05 -0.219998489E+00  0.216753152E-02  0.975497804E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.795000000E+00  0.116332198E-11  0.115396825E-05 -0.220402315E+00  0.217151021E-02  0.975406635E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.805000000E+00  0.817092504E-12  0.115396825E-05 -0.220807589E+00  0.217550316E-02  0.975314962E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.815000000E+00  0.449274773E-12  0.115396825E-05 -0.221214317E+00  0.217951044E-02  0.975222783E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.825000000E+00  0.141675462E-12  0.115396825E-05 -0.221622507E+00  0.218353214E-02  0.975130092E+00  0.363500000E+01 -0.317460317E-02
   0.363498168E+01 -0.115396632E-01  0.835000000E+00  0.517810026E-14  0.115396825E-05 -0.222032168E+00  0.218756831E-02  0.975036887E+00  0.363500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.415000000E+00  0.328571659E-13  0.115714286E-05 -0.207692761E+00  0.203454820E-02  0.978191994E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.425000000E+00  0.218184860E-12  0.115714286E-05 -0.208050576E+00  0.203805333E-02  0.978115946E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.435000000E+00  0.508480499E-12  0.115714286E-05 -0.208409597E+00  0.204157029E-02  0.978039504E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.445000000E+00  0.812792326E-12  0.115714286E-05 -0.208769831E+00  0.204509913E-02  0.977962665E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.455000000E+00  0.111571880E-11  0.115714286E-05 -0.209131285E+00  0.204863991E-02  0.977885427E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.465000000E+00  0.134108670E-11  0.115714286E-05 -0.209493963E+00  0.205219269E-02  0.977807787E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.475000000E+00  0.142290541E-11  0.115714286E-05 -0.209857873E+00  0.205575753E-02  0.977729741E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.485000000E+00  0.143158995E-11  0.115714286E-05 -0.210223019E+00  0.205933449E-02  0.977651288E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.495000000E+00  0.143661100E-11  0.115714286E-05 -0.210589409E+00  0.206292363E-02  0.977572424E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.505000000E+00  0.144162240E-11  0.115714286E-05 -0.210957049E+00  0.206652501E-02  0.977493147E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.515000000E+00  0.144665510E-11  0.115714286E-05 -0.211325944E+00  0.207013869E-02  0.977413454E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.525000000E+00  0.145174439E-11  0.115714286E-05 -0.211696102E+00  0.207376473E-02  0.977333341E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.535000000E+00  0.145684034E-11  0.115714286E-05 -0.212067528E+00  0.207740320E-02  0.977252807E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.545000000E+00  0.146193827E-11  0.115714286E-05 -0.212440229E+00  0.208105416E-02  0.977171847E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.555000000E+00  0.146715907E-11  0.115714286E-05 -0.212814210E+00  0.208471767E-02  0.977090459E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.565000000E+00  0.147229384E-11  0.115714286E-05 -0.213189480E+00  0.208839379E-02  0.977008641E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.575000000E+00  0.147753306E-11  0.115714286E-05 -0.213566044E+00  0.209208259E-02  0.976926388E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.585000000E+00  0.148272429E-11  0.115714286E-05 -0.213943908E+00  0.209578413E-02  0.976843699E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.595000000E+00  0.148801094E-11  0.115714286E-05 -0.214323080E+00  0.209949848E-02  0.976760569E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.605000000E+00  0.149331676E-11  0.115714286E-05 -0.214703565E+00  0.210322570E-02  0.976676996E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.615000000E+00  0.149861459E-11  0.115714286E-05 -0.215085371E+00  0.210696585E-02  0.976592978E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.625000000E+00  0.150395484E-11  0.115714286E-05 -0.215468505E+00  0.211071901E-02  0.976508509E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.635000000E+00  0.150933947E-11  0.115714286E-05 -0.215852972E+00  0.211448523E-02  0.976423588E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.645000000E+00  0.151473962E-11  0.115714286E-05 -0.216238780E+00  0.211826459E-02  0.976338211E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.655000000E+00  0.152012735E-11  0.115714286E-05 -0.216625936E+00  0.212205715E-02  0.976252376E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.665000000E+00  0.152560693E-11  0.115714286E-05 -0.217014446E+00  0.212586297E-02  0.976166078E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.675000000E+00  0.153108992E-11  0.115714286E-05 -0.217404317E+00  0.212968214E-02  0.976079314E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.685000000E+00  0.153658778E-11  0.115714286E-05 -0.217795557E+00  0.213351470E-02  0.975992082E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.695000000E+00  0.154215449E-11  0.115714286E-05 -0.218188173E+00  0.213736075E-02  0.975904377E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.705000000E+00  0.154774166E-11  0.115714286E-05 -0.218582171E+00  0.214122033E-02  0.975816197E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.715000000E+00  0.155332027E-11  0.115714286E-05 -0.218977558E+00  0.214509353E-02  0.975727538E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.725000000E+00  0.155880492E-11  0.115714286E-05 -0.219374343E+00  0.214898041E-02  0.975638396E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.735000000E+00  0.152830212E-11  0.115714286E-05 -0.219772531E+00  0.215288104E-02  0.975548768E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.745000000E+00  0.134289440E-11  0.115714286E-05 -0.220172131E+00  0.215679550E-02  0.975458652E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.755000000E+00  0.102444177E-11  0.115714286E-05 -0.220573149E+00  0.216072386E-02  0.975368042E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.765000000E+00  0.665037216E-12  0.115714286E-05 -0.220975593E+00  0.216466618E-02  0.975276936E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.775000000E+00  0.302910190E-12  0.115714286E-05 -0.221379471E+00  0.216862254E-02  0.975185330E+00  0.364500000E+01 -0.317460317E-02
   0.364498163E+01 -0.115714091E-01  0.785000000E+00  0.551047276E-13  0.115714286E-05 -0.221784789E+00  0.217259302E-02  0.975093220E+00  0.364500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.365000000E+00  0.117088469E-13  0.116031746E-05 -0.207590015E+00  0.202200321E-02  0.978213830E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.375000000E+00  0.146966643E-12  0.116031746E-05 -0.207944478E+00  0.202545581E-02  0.978138534E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.385000000E+00  0.419053323E-12  0.116031746E-05 -0.208300125E+00  0.202891994E-02  0.978062851E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.395000000E+00  0.714447332E-12  0.116031746E-05 -0.208656964E+00  0.203239568E-02  0.977986779E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.405000000E+00  0.100701664E-11  0.116031746E-05 -0.209014999E+00  0.203588308E-02  0.977910316E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.415000000E+00  0.128313448E-11  0.116031746E-05 -0.209374237E+00  0.203938218E-02  0.977833457E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.425000000E+00  0.139261823E-11  0.116031746E-05 -0.209734683E+00  0.204289306E-02  0.977756201E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.435000000E+00  0.140982877E-11  0.116031746E-05 -0.210096344E+00  0.204641577E-02  0.977678546E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.445000000E+00  0.141468727E-11  0.116031746E-05 -0.210459225E+00  0.204995037E-02  0.977600487E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.455000000E+00  0.141962500E-11  0.116031746E-05 -0.210823333E+00  0.205349691E-02  0.977522023E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.465000000E+00  0.142455519E-11  0.116031746E-05 -0.211188673E+00  0.205705546E-02  0.977443151E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.475000000E+00  0.142951387E-11  0.116031746E-05 -0.211555252E+00  0.206062608E-02  0.977363867E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.485000000E+00  0.143445271E-11  0.116031746E-05 -0.211923076E+00  0.206420882E-02  0.977284170E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.495000000E+00  0.143946077E-11  0.116031746E-05 -0.212292151E+00  0.206780374E-02  0.977204056E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.505000000E+00  0.144449483E-11  0.116031746E-05 -0.212662483E+00  0.207141091E-02  0.977123522E+00  0.365500000E+01 -0.317460317E-02
   0.365498158E+01 -0.116031551E-01  0.515000000E+00  0.144953282E-11  0.116031746E-05 -0.213034079E+00  0.207503039E-02  0.977042566E+00  0.365500000E+01 -0.317460317E-02
